predictions,reason,text,score
False,,"Namely, California already has a tax credit program specifically designed to encourage private investment in underserved markets. Given this fact, does it make sense to establish a second tax credit program with the same goal? If this bill were enacted in its present form, California would have two similar tax credit programs administered by two separate entities with an unclear level of coordination between the two. We ask for your no vote.",0.0
False,,"Danielle Khenda Kaiser, on behalf of California Tax Reform Association.",0.0
False,,We are in opposition to the bill.,0.0
False,,Homeowners already have an incentive to invest in drought tolerant plants and efficient watering systems.,0.0
False,,We look forward to working with the authors tomorrow on the amendments requested.,0.0
False,,Thank you.,0.0
False,,"Danielle Kando-Kaiser, on behalf of California Tax Reform Association. We regretfully do oppose this bill. There are many products which enhance the public safety, and are built into products for safety purposes, none of which are exempt from tax. Again, we are on record as opposed. Thank you.",0.0
False,,"Mr. Chairman and Members, Carl London. Here as a lobbyist. But today, I represent my views just as a parent.",0.0
False,,"I have a 19 year old child with developmental disabilities. And I can tell you, it is very difficult to imagine, having a 19 year old and thinking of them differently than you do any other 19 year old.",0.0
False,,"We all want our children to grow up, we want them to get through school. We want them to get out and do something productive in their lives.",0.0
False,,And the tough thing is that you want the same for your kids that have developmental disabilities.,0.0
False,,"It's very difficult for me to imagine a son like mine, with the disabilities that he has, being able to compete, out in any kind of market place and earn the same wages that others would.",0.0
False,,"And what this bill does is give the employers an opportunity to put this population to work, have support.",0.0
False,,"The employer's going to have to lay the money out only when they get in the game, lay the money out, can they come back possibly at the end of the year, depending on their tax circumstances and apply for",0.0
False,,"a credit that will help offset that gap between what the person could be paid under the federal law which is based on their productivity, and offset the gap between that productive wage and the actual minimum wage.",0.0
False,,What's great about this program under federal law is that community based non-profits that do this work we're prepared to do this every day.,0.0
False,,"They go out today, and by the federal law, they have to measure the person's productivity.",0.0
False,,They have to do it every six months. Not many employers will give an every six month review. By law they get an every six month review.,0.0
False,,"When they get better at their job, let's say they move from 50% productivity because of their developmental disabilities 60% the employer has to give them that increase in pay.",0.0
False,,What that means under this bill is the tax credit the employer would get would lessen. They'd still be paying minimum wage but the employer would get less of a tax credit.,0.0
False,,If the person gets even better they move from 50 to 70% the tax credit would lessen again.,0.0
False,,"But the hope is that will give employers an opportunity to put this population to work, put our money where our mouth is. And get this population out working, see what they do.",0.0
False,,"If the result was that we get to see more of this population out among us, integrated into the community, that would be a terrific outcome.",0.0
False,,It would lead other employers to want to get in the game as well.,0.0
False,,"And we may get to the day where we don't need the tax credit but right now, you know, I'm trying to think of what we would do if this applied to any other population.",0.0
False,,This one has the name developmental disability attached to it and this is a population that has an over 80% unemployment rate.,0.0
False,,"The state has passed a law, this Legislature passed a law, that says that employment has to be the first thing we offer this population.",0.0
False,,"And we've given them barely any tools to get this done. This is a very important measure, urge your aye vote on it when it comes time to consider the suspense file.",0.0
False,,"And it's a very important one for us that have kids who would like to see them move forward and have a chance in the world like everybody else, thank you.",0.0
False,,Danielle Kando- Kaiser on behalf of the California Tax Reform Association.,0.0
False,,"We applaud the intent of this bill, but we do remain opposed unless amended.",0.0
False,,"We look forward to working with the author, thank you.",0.0
False,,"Good afternoon, Danielle Kando-Kaiser on behalf of California Tax Reform Association.",0.0
False,,We are in opposition to the bill.,0.0
False,,LLCs are used for all sorts of purposes and the catalyst behind the fees for such entities.,0.0
False,,The minimum filing fee on the minimum franchise tax has never been demonstrated to be deterrent to filing at any time.,0.0
False,,"The NFT, pardon me, or annual tax and fee, was enacted to ensure that all corporations and LLCs pay at least a minimum amount of tax for the privilege of conducting business in California, regardless of the businesses' income or losses.",0.0
False,,"Thus, the tax is not an income tax, but rather it is a tax on the right to exercise the powers granted to a corporation conducting business in California.",0.0
False,,"Even when a business earns no income, it still receives the benefit of its corporate status, including the limited liability protection under the laws of this state.",0.0
False,,"Further, there is nothing to limit this bill to small businesses in California. Therefore, there is no guarantee we get any fiscal benefit out of this.",0.0
False,,"Rather, this appears to be a new tax avoidance strategy for venture capitalists.",0.0
False,,Significant tax incentives for tech companies already exist in California.,0.0
False,,"Through its R&D tax credit, California already provides the largest tax credit for research and development in the country -- close to $1 billion out of the state's budget.",0.0
False,,"Again, we request your no vote. Thank you.",0.0
False,,"Thank you. Thank you, good morning Madam Chair and members. Dawn Koepke with Mchugh, Koepke and Associates on behalf of Crime Victims United, sponsor of this bill. Really pleased to be working with Assembly Member Baker on this. As many of you probably know, Crime Victims United worked very hard for the passage of Proposition 9 and Marsy's Law. To provide these constitutional rights for victims and",0.0
False,,"in that regard really felt really strongly about ensuring that full restitution was available and provided to victims who suffered a loss based on a crime. That they would have no part in, and bring it upon themselves. And so for these reasons we really think it's very important to make sure that the courts do have clarity, that the ambiguities are addressed.",0.0
False,,"And conformed to the rights provided to the victims as part of the constitutional rights in Proposition nines. So for those reasons, we very strongly urge your support of this bill and addressing that lack of clarity and discrepancy between the Constitution and the Penal Code. So, thank you, we urge your aye vote.",0.0
False,,"Madame Chair, I don't have an exact number for you. Certainly, we can follow up with victim's compensation and help provide that number. I will say that yes indeed you are correct, the victim's do have to provide victim's compensation with their contact information and make sure that they have proper information on file.",0.0
False,,"So as to ensure access to that restitution through CDCR etc. But I don't have that specific number, but I'd be happy to work on getting that for you and I.",0.0
False,,Happy to move the bill.,0.0
False,,"bringing this bill to us and following in the example of the pro-tem and in efforts to provide this modest, but important change in our laws. I know that there's been some criticism in regards to the process today, but I think that the fact which show they're actually doubling the number of hearings that we're having on this issue this year in this Senate.",0.0
False,,"And I think that's an affirmation of a thoughtful process that has been available for public hearing, and thoughts from all of us about whether we should move forward with this. So I think on the process side, in addition to the substance side, I'm happy to move this bill.",0.0
False,,"Thank you, Mr. Chair, we will abide by your clock.",0.0
False,,Thank you.,0.0
False,,Rand Martin on behalf of the AIDS Healthcare Foundation.,0.0
False,,"AHF is the sponsor of the Drug Price Relief Act,",0.0
False,,excessively high prices for drugs has been a long standing issue.,0.0
False,,Dates back in our experience to the mid 90s when the New England Journal of Medicine started,0.0
False,,a series of explorations of drug prices that began some of this debate.,0.0
False,,"For years, the poster child for excessively high drug prices was the anti-retrovirals that were developed to help keep people alive.",0.0
False,,"And while we greatly appreciate the success of those drugs, ever since they have been implemented,",0.0
False,,the costs have been driving people into bankruptcy.,0.0
False,,Giving up their incomes and their assets in order to apply for,0.0
False,,"MediCal programs and other drug assistance programs, force the government,",0.0
False,,"as is indicated earlier by Mr. Chiu, to appropriate additional funds to pay for these drugs.",0.0
False,,"Since 2002, AHF sponsored a dozen bills trying to have an impact on the material impact on the cost of the drugs.",0.0
False,,"And we supported a number of others including, as Mr. Chiu indicated,",0.0
False,,his AB 463 that failed to get out of Assembly Health last year and earlier this year.,0.0
False,,And ultimately because of the failure to enact any laws that,0.0
False,,help to constrain the price of drugs AHF last year said that enough is enough.,0.0
False,,And decided that we were going to go to the voters.,0.0
False,,"And let the voters who are the folks that are most impacted by these drug prices,",0.0
False,,have their say on what they want to state to do about these exorbitant drug prices.,0.0
False,,So the California Drug Price Relief Act of 2016 requires the State of California to pay no more than the prescription drug price,0.0
False,,for the prescription drugs that is paid for the same medication by the US Department of Veterans Affairs and,0.0
False,,the federal law has empowered the DVA to negotiate some of the nation's lowest drug prices with drug companies and,0.0
False,,I should point out that the federal law is pretty prescriptive and so points that have been made by others about the ability for,0.0
False,,"the industry to go back and raise prices for the VA drugs,",0.0
False,,they would run into the problems that federal law constraints them from doing so.,0.0
False,,Despite the claims that California would lose millions of dollars in current rebates the initiative does allow,0.0
False,,"the state to continue to negotiate prices that are below the prices paid by the VA, if they have been so successful in doing so.",0.0
False,,"The measure would encompass all drug purchases in which the state is the ultimate payer, directly or indirectly.",0.0
False,,"And it applies to a broad array of California agencies, CalPERS, MediCal fee for",0.0
False,,"service UC health systems and hospitals, prison system, AIDS drug assistance program, and the counties.",0.0
False,,"The measure would lead to drug price reductions for about five to 7 million Californians,",0.0
False,,about half of them who are receiving their drugs through MediCal fee for service.,0.0
False,,"And just one example of how the drug prices are so excessive, looking at MediCal fee for",0.0
False,,"service, that in just 2015 the state spent about $366",0.0
False,,"million on pharmaceutical costs alone, fee for service for people with HIV.",0.0
False,,"That's more than $18,000 spent per year per unduplicated user.",0.0
False,,An amount that far exceeds what we should be paying to provide these drugs.,0.0
False,,Drug manufacturers have attacked the measure for not applying broadly enough.,0.0
False,,We appreciate their interest in the rest of Californians.,0.0
False,,"And we believe that if this becomes law, that the drug companies can take what this law says,",0.0
False,,"and apply it more broadly, more liberally than currently the law suggests.",0.0
False,,One of the most important points that I want to make and I really ask that you keep this in mind as you listen to the opposition,0.0
False,,"panel is that their are a lot of arguments about why this is a bad initiate that drug companies will walk away from California,",0.0
False,,"the measure will invalidate existing agreements, rebate agreements, it will lead to an increases in drug prices,",0.0
False,,"it will lead to cost shifting to private insurers, will lead to higher drug costs for",0.0
False,,vets under the federal DVA which I indicated earlier is not possible currently under federal law.,0.0
False,,"On every one of these points there is nothing, not a word in the initiative that would lead to these outcomes.",0.0
False,,These outcomes would only happen if the drug industry acted in such a way as to allow these things to happen.,0.0
False,,"Well, only because drug manufacturers choose on their own to take these actions in order to protect their profits.",0.0
False,,"In other words, none of these are predictions.",0.0
False,,"They are threats, pure and simple.",0.0
False,,I want to point out that this point echoes what LAO ultimately concludes in their analysis.,0.0
False,,And that is that they basically say there will be cost savings if the drug industry obeys the law.,0.0
False,,Drug manufacturers have already banked $68 million against this initiative.,0.0
False,,Which indicates to us that they think it's a threat to them.,0.0
False,,Not necessarily a threat to the people of California but to the drug industry.,0.0
False,,"In fact, one industry trade publication said, just about the same time that we submitted signatures,",0.0
False,,"if the voters of California approve this Proposition, it would establish an incredibly deep mandatory discount for",0.0
False,,the public purchase of prescription drugs in America's largest state.,0.0
False,,Such an action would not doubt cause immediate demand for,0.0
False,,"the same VA discount rate pre-made available to the states, the federal government and likely private entities as well.",0.0
False,,California is on the cutting edge of this issue.,0.0
False,,We've talked a lot about the ability to get federal VA prices.,0.0
False,,I wanted to point out one thing that's in the initiative that we have not talked about so far.,0.0
False,,"And the initiative says, and this is put there purposefully, that insofar",0.0
False,,as permissible under federal law the State of California shall do these things.,0.0
False,,We believe that this language gives the State of California considerable latitude in how they implement this initiative once it becomes law.,0.0
False,,So it will not be a totally cut and dry outcome.,0.0
False,,We believe that the State of California will be able to look at how to implement in as broad and,0.0
False,,liberal fashioned in order to further the interest of the voters.,0.0
False,,"I also want to point out the Legislature, you all have the ability to make amendments",0.0
False,,to the laws subsequent to it's enactment if you find the tweaks are necessary in order to make it more effective.,0.0
False,,"Finally, the drug price will lift act is the only measure on the ballot in California this year and the first since 19",0.0
False,,"Thank you Mr. Chair. I'll be brief, Eduardo Martinez with the California Medical Association. Our board of trustees recently took a position to oppose this initiative. Obviously acknowledge the very real problem of high cost prescription drugs, but feel like this is not the right solution to that problem.",0.0
False,,"Obviously we've been concerned about funding to the MediCal program, and the extent that this exacerbates ongoing funding problems to the MediCal program. We are very concerned about that, so thanks very much for holding this hearing.",0.0
False,,"Good afternoon, Danielle Kando-Kaiser on behalf of the California Tax Reform Association. We are withdrawing our opposition to the measure as listed in the analysis. After conversations with the Author's office and this Committee we agree with and support its intent and we look forward to working with the Author's office to address implementation concerns expressed by the FTB. Thank you.",0.0
False,,Good afternoon Danielle Kando-Kaiser on behalf of California Tax Reform Association. We remain opposed unless amended on this bill. We look forward to working with the author.,0.0
False,,"Good afternoon, Danielle Kendall Kaiser on behalf of Common Sense Kids Action.",0.0
False,,"We are in strong support. I especially wanted to thank the representative from Baby2Baby. We are very concerned with the effect this has on children's access to early education. So thank you, we urge your support.",0.0
False,,Marina Wiant with the California Housing Consortium in support.,0.0
False,,"Just briefly, good afternoon again, Danielle Kendall-Kaiser on behalf of the California Tax Reform Association.",0.0
False,,We remain opposed unless amended on this bill.,0.0
False,,The general fund has never paid for these and it is usually been leftover to repairs and cap and trade revenues to generally pay for this.,0.0
False,,We look forward to working with the author.,0.0
False,,Good afternoon.,0.0
False,,Daniel Kando-Kaiser on behalf of the California Tax Reform Association.,0.0
False,,We are on the record as opposed to the bill but we thank the author for the amendments he has taken and we look forward to working with him on further amendments.,0.0
False,,Thank you.,0.0
False,,"Danielle Kando-Kaiser on behalf of California Tax Reform Association. We are on record in opposition to the bill. We greatly appreciate the effort to help working families, but child care funding is scarce in the state's budget. Again, we are on record as opposing the bill and look forward to working with the author's office on amendments. Thank you.",0.0
False,,"Good afternoon Danielle Kando-Kaiser on behalf of CTA, California Tax Reform Association, we regretfully oppose the bill.",0.0
False,,"While the revenue loss is trivial, we question whether the ethanol and methanol exemptions have made any noticeable difference in air",0.0
False,,"emissions, and whether this new exemption will have a positive impact.",0.0
False,,These blends have held out promise for many years but are used very little and have some public costs and few net benefits.,0.0
False,,"We have concerns about the policy, and we ask for your no vote.",0.0
False,,"Good afternoon, Danielle Kando-Kaiser on behalf of California Tax Reform Association. We are in opposition to the bill. Existing law defines a CDFI intern as a private financial institution located in California that has community development as its primary mission and that lends in urban, rural, or reservation-based California communities. Specifically, a CDFI may be a community development bank, a community development loan fund, a community development credit union, a micro-enterprise fund, a community development corporation based lender, or a community development venture fund. The existence of California's stand-alone CDFI tax credit raises some interesting issues.",0.0
False,,"Namely, California already has a tax credit program specifically designed to encourage private investment in underserved markets. Given this fact, does it make sense to establish a second tax credit program with the same goal? If this bill were enacted in its present form, California would have two similar tax credit programs administered by two separate entities with an unclear level of coordination between the two. We ask for your no vote.",0.0
False,,"Danielle Kando-Kaiser, on behalf of California Tax Reform Association. We regretfully do oppose this bill. There are many products which enhance the public safety, and are built into products for safety purposes, none of which are exempt from tax. Again, we are on record as opposed. Thank you.",0.0
False,,"Danielle Khenda Kaiser, on behalf of California Tax Reform Association.",0.0
False,,We are in opposition to the bill.,0.0
False,,Homeowners already have an incentive to invest in drought tolerant plants and efficient watering systems.,0.0
False,,We look forward to working with the authors tomorrow on the amendments requested.,0.0
False,,Thank you.,0.0
False,,"Good afternoon. Danielle Kando-Kaiser, on behalf of California Tax Reform Association. I'll keep it as brief as possible.",0.0
False,,"On behalf of CTRA, we agree with the stated aim of this measure. It is laudable to help Californians achieve the dream of home ownership.",0.0
False,,"Unfortunately, however, we must oppose this measure in its current state.",0.0
False,,The bill represents an attempt to use the tax code to accomplish a public policy objective that may more efficiently be addressed through a direct appropriation.,0.0
False,,"Particularly, when considering its $450 million price tag.",0.0
False,,"As pointed out in this Committee analysis, as well as the Housing and Community Development Committee's analysis, the California Housing and Finance Agency currently operates the California Homeowner Down Payment Assistance program, which provides home buyers between 3% and 6% in down payment assistance, secured as a second mortgage on the home.",0.0
False,,"Currently, this program has $150 million available.",0.0
False,,"Alternatively, and as rightly noted in this Committee's analysis, the Legislature might consider instead a direct appropriation, given priority to affordable housing, given the shortage of it in California, rather than individual home ownership.",0.0
False,,Thank you.,0.0
False,,"Mr. Chairman and Members, Carl London. Here as a lobbyist. But today, I represent my views just as a parent.",0.0
False,,"I have a 19 year old child with developmental disabilities. And I can tell you, it is very difficult to imagine, having a 19 year old and thinking of them differently than you do any other 19 year old.",0.0
False,,"We all want our children to grow up, we want them to get through school. We want them to get out and do something productive in their lives.",0.0
False,,And the tough thing is that you want the same for your kids that have developmental disabilities.,0.0
False,,"It's very difficult for me to imagine a son like mine, with the disabilities that he has, being able to compete, out in any kind of market place and earn the same wages that others would.",0.0
False,,"And what this bill does is give the employers an opportunity to put this population to work, have support.",0.0
False,,"The employer's going to have to lay the money out only when they get in the game, lay the money out, can they come back possibly at the end of the year, depending on their tax circumstances and apply for",0.0
False,,"a credit that will help offset that gap between what the person could be paid under the federal law which is based on their productivity, and offset the gap between that productive wage and the actual minimum wage.",0.0
False,,What's great about this program under federal law is that community based non-profits that do this work we're prepared to do this every day.,0.0
False,,"They go out today, and by the federal law, they have to measure the person's productivity.",0.0
False,,They have to do it every six months. Not many employers will give an every six month review. By law they get an every six month review.,0.0
False,,"When they get better at their job, let's say they move from 50% productivity because of their developmental disabilities 60% the employer has to give them that increase in pay.",0.0
False,,What that means under this bill is the tax credit the employer would get would lessen. They'd still be paying minimum wage but the employer would get less of a tax credit.,0.0
False,,If the person gets even better they move from 50 to 70% the tax credit would lessen again.,0.0
False,,"But the hope is that will give employers an opportunity to put this population to work, put our money where our mouth is. And get this population out working, see what they do.",0.0
False,,"If the result was that we get to see more of this population out among us, integrated into the community, that would be a terrific outcome.",0.0
False,,It would lead other employers to want to get in the game as well.,0.0
False,,"And we may get to the day where we don't need the tax credit but right now, you know, I'm trying to think of what we would do if this applied to any other population.",0.0
False,,This one has the name developmental disability attached to it and this is a population that has an over 80% unemployment rate.,0.0
False,,"The state has passed a law, this Legislature passed a law, that says that employment has to be the first thing we offer this population.",0.0
False,,"And we've given them barely any tools to get this done. This is a very important measure, urge your aye vote on it when it comes time to consider the suspense file.",0.0
False,,"And it's a very important one for us that have kids who would like to see them move forward and have a chance in the world like everybody else, thank you.",0.0
False,,Danielle Kando- Kaiser on behalf of the California Tax Reform Association.,0.0
False,,"We applaud the intent of this bill, but we do remain opposed unless amended.",0.0
False,,"We look forward to working with the author, thank you.",0.0
False,,"Good afternoon, Danielle Kando-Kaiser on behalf of California Tax Reform Association.",0.0
False,,We are in opposition to the bill.,0.0
False,,LLCs are used for all sorts of purposes and the catalyst behind the fees for such entities.,0.0
False,,The minimum filing fee on the minimum franchise tax has never been demonstrated to be deterrent to filing at any time.,0.0
False,,"The NFT, pardon me, or annual tax and fee, was enacted to ensure that all corporations and LLCs pay at least a minimum amount of tax for the privilege of conducting business in California, regardless of the businesses' income or losses.",0.0
False,,"Thus, the tax is not an income tax, but rather it is a tax on the right to exercise the powers granted to a corporation conducting business in California.",0.0
False,,"Even when a business earns no income, it still receives the benefit of its corporate status, including the limited liability protection under the laws of this state.",0.0
False,,"Further, there is nothing to limit this bill to small businesses in California. Therefore, there is no guarantee we get any fiscal benefit out of this.",0.0
False,,"Rather, this appears to be a new tax avoidance strategy for venture capitalists.",0.0
False,,Significant tax incentives for tech companies already exist in California.,0.0
False,,"Through its R&D tax credit, California already provides the largest tax credit for research and development in the country -- close to $1 billion out of the state's budget.",0.0
False,,"Again, we request your no vote. Thank you.",0.0
False,,Happy to move the bill.,0.0
False,,"Thank you. Thank you, good morning Madam Chair and members. Dawn Koepke with Mchugh, Koepke and Associates on behalf of Crime Victims United, sponsor of this bill. Really pleased to be working with Assembly Member Baker on this. As many of you probably know, Crime Victims United worked very hard for the passage of Proposition 9 and Marsy's Law. To provide these constitutional rights for victims and",0.0
False,,"in that regard really felt really strongly about ensuring that full restitution was available and provided to victims who suffered a loss based on a crime. That they would have no part in, and bring it upon themselves. And so for these reasons we really think it's very important to make sure that the courts do have clarity, that the ambiguities are addressed.",0.0
False,,"And conformed to the rights provided to the victims as part of the constitutional rights in Proposition nines. So for those reasons, we very strongly urge your support of this bill and addressing that lack of clarity and discrepancy between the Constitution and the Penal Code. So, thank you, we urge your aye vote.",0.0
False,,"Madame Chair, I don't have an exact number for you. Certainly, we can follow up with victim's compensation and help provide that number. I will say that yes indeed you are correct, the victim's do have to provide victim's compensation with their contact information and make sure that they have proper information on file.",0.0
False,,"So as to ensure access to that restitution through CDCR etc. But I don't have that specific number, but I'd be happy to work on getting that for you and I.",0.0
False,,"Thank you, Madame Chair. Just wanted to express my appreciations to the author for",0.0
False,,"bringing this bill to us and following in the example of the pro-tem and in efforts to provide this modest, but important change in our laws. I know that there's been some criticism in regards to the process today, but I think that the fact which show they're actually doubling the number of hearings that we're having on this issue this year in this Senate.",0.0
False,,"And I think that's an affirmation of a thoughtful process that has been available for public hearing, and thoughts from all of us about whether we should move forward with this. So I think on the process side, in addition to the substance side, I'm happy to move this bill.",0.0
False,,"Thank you, Madame Chair. Just wanted to express my appreciations to the author for",0.0
False,,"Good afternoon, Danielle Kendall Kaiser on behalf of Common Sense Kids Action.",0.0
False,,"We are in strong support. I especially wanted to thank the representative from Baby2Baby. We are very concerned with the effect this has on children's access to early education. So thank you, we urge your support.",0.0
False,,"Caliph Assagai on behalf of the Sustainable Economies Law Center, the sponsor of this legislation. I think Assembly Woman Brown spoke adequately to the need for this bill and what this bill does. I'll just say that we're committed to addressing the cost concerns that were raised in the analysis, and look forward to working with this Committee to get this bill off suspense, thank you.",0.0
False,,"Madam Chair and Members, Michael Pimentel here on behalf of the Solid Waste Association of North America in support.",0.0
False,,"Dawn Koepke, McCue Koepke in assistance on behalf of Johnson and Johnson and their family in support.",0.0
False,,"I would just like to acknowledge that one of my former students is up testifying, and thank her for her good work, and glad to be supporting this bill today.",0.0
False,,"Dawn Koepke, Mchugh, Koepke, and Associates on behalf of the California Council for Adult Education and California Adult Education Administrator's Association, both in support.",0.0
False,,"Madam share members, Bill McGavern with the Coalition for Clean Air and the SB 535 Coalition in strong support. This bill builds on the success of SB 535 from four years ago, which initially directed some of our climate money to disadvantaged communities and this will help for the people in the state that are hit the worse by climate change. Yet have the fewest resources with which to address it. It's both a smart and an equitable way to invest our climate dollars and we also agree with the comment in the analysis that the bill should clarify that the percentage that goes for low income people would benefit communities or populations comprised predominately of low income households. Thank you.",0.0
False,,"Sure. Thank you, I just want to thank the author for his work on this issue.",0.0
False,,It came through Local Gov Committee and we had some concerns about the feasibility and so I think putting the stakeholder group together and really developing some criteria about what would count and what would not is admirable. I look forward to the continued work on this bill.,0.0
False,,"Thank you. Dawn Koepke-McHugh, Koepke and Associates, in respectful opposition on behalf of the One Method Treatment Center. Thank you.",0.0
False,,"Good morning, Madame Chair, Members of the Committee. My name is Dillon Hosier representing the Israeli American community. California is actually home to the largest Israeli community outside of Israel and like any immigrant community, Israeli Americans seek to contribute positively to the diversity of the state while respecting their heritage and building bridges between California and Israel, their home country. We believe that Israeli Americans should be able to conduct business within the state and with partners from Israel, free from harassment and discrimination. The effort to delegitimize and discriminate against Israel, Israeli Americans here in California, or even those who simply choose to freely associate with Israel or Israelis, is well-organized and prevalent in this state unfortunately.",0.0
False,,"Well-organized discrimination is certainly not a new phenomenon, and simply because this discrimination is well-organized does not mean that it is legitimate and like many similar well-organized efforts to discriminate against minorities, those who seek the elimination of Israel mask their intentions behind a facade of legitimate political criticism. This bill is about one thing. Its not about foreign policy, it is not about an issue a world way, it is about preventing the state from subsidizing discrimination against the minority community. Israeli Americans are not nameless, faceless people only characterized by a complex foreign affairs issue. These are Californians, and we strongly urge your aye vote on 2844.",0.0
False,,"Thank you, Madame Chair, Dawn Koepke, Mchugh, Koepke&Associates on behalf of the National Association of Insurance and Financial Advisors of California in strong support.",0.0
False,,"So I believe there are actually two of us, Michael Pimentel here on behalf of the California State Association of Counties Excess Insurance Authority in opposition to AB 2320, thank you.",0.0
False,,"Thank you, Committee. Danielle Kando-Kaiser on behalf of the Electronic Frontier Foundation. We remain opposed to the bill. We have submitted amendments and look forward to working with the author's office.",0.0
False,,"Caliph Assagai on behalf of the Sustainable Economies Law Center, the sponsor of this legislation. I think Assembly Woman Brown spoke adequately to the need for this bill and what this bill does. I'll just say that we're committed to addressing the cost concerns that were raised in the analysis, and look forward to working with this Committee to get this bill off suspense, thank you.",0.0
False,,"Madam Chair and Members, Michael Pimentel here on behalf of the Solid Waste Association of North America in support.",0.0
False,,"Dawn Koepke, McCue Koepke in assistance on behalf of Johnson and Johnson and their family in support.",0.0
False,,"I would just like to acknowledge that one of my former students is up testifying, and thank her for her good work, and glad to be supporting this bill today.",0.0
False,,"Dawn Koepke, Mchugh, Koepke, and Associates on behalf of the California Council for Adult Education and California Adult Education Administrator's Association, both in support.",0.0
False,,"Madam share members, Bill McGavern with the Coalition for Clean Air and the SB 535 Coalition in strong support. This bill builds on the success of SB 535 from four years ago, which initially directed some of our climate money to disadvantaged communities and this will help for the people in the state that are hit the worse by climate change. Yet have the fewest resources with which to address it. It's both a smart and an equitable way to invest our climate dollars and we also agree with the comment in the analysis that the bill should clarify that the percentage that goes for low income people would benefit communities or populations comprised predominately of low income households. Thank you.",0.0
False,,"Sure. Thank you, I just want to thank the author for his work on this issue.",0.0
False,,It came through Local Gov Committee and we had some concerns about the feasibility and so I think putting the stakeholder group together and really developing some criteria about what would count and what would not is admirable. I look forward to the continued work on this bill.,0.0
False,,"So I believe there are actually two of us, Michael Pimentel here on behalf of the California State Association of Counties Excess Insurance Authority in opposition to AB 2320, thank you.",0.0
False,,"Thank you, Committee. Danielle Kando-Kaiser on behalf of the Electronic Frontier Foundation. We remain opposed to the bill. We have submitted amendments and look forward to working with the author's office.",0.0
False,,"Thank you. Dawn Koepke-McHugh, Koepke and Associates, in respectful opposition on behalf of the One Method Treatment Center. Thank you.",0.0
False,,"Good morning, Madame Chair, Members of the Committee. My name is Dillon Hosier representing the Israeli American community. California is actually home to the largest Israeli community outside of Israel and like any immigrant community, Israeli Americans seek to contribute positively to the diversity of the state while respecting their heritage and building bridges between California and Israel, their home country. We believe that Israeli Americans should be able to conduct business within the state and with partners from Israel, free from harassment and discrimination. The effort to delegitimize and discriminate against Israel, Israeli Americans here in California, or even those who simply choose to freely associate with Israel or Israelis, is well-organized and prevalent in this state unfortunately.",0.0
False,,"Well-organized discrimination is certainly not a new phenomenon, and simply because this discrimination is well-organized does not mean that it is legitimate and like many similar well-organized efforts to discriminate against minorities, those who seek the elimination of Israel mask their intentions behind a facade of legitimate political criticism. This bill is about one thing. Its not about foreign policy, it is not about an issue a world way, it is about preventing the state from subsidizing discrimination against the minority community. Israeli Americans are not nameless, faceless people only characterized by a complex foreign affairs issue. These are Californians, and we strongly urge your aye vote on 2844.",0.0
False,,"Thank you, Madame Chair, Dawn Koepke, Mchugh, Koepke&Associates on behalf of the National Association of Insurance and Financial Advisors of California in strong support.",0.0
False,,Absolutely. Absolutely.,0.0
False,,"My name is Gloria Ohland, and I work for an organization called Move LA. We are a very big coalition of interests that believes that we need to build out our transit system in Southern California. Why are transit passes, student transit passes, so important? We really believe it's important that we increase transit ridership in Southern California, well, in all of California where so many of us have grown up with a car.",0.0
False,,"And we have a little experience with growing transit riders, because we work with Santa Monica College on the Any Line, Any Time Student Transit Pass Program that's been so successful, that half of all students, faculty, and staff now arrive on campus by bus.",0.0
False,,"Result is less traffic, less competition for parking, less greenhouse gases, less air pollution, and much lower transportation cost for students.",0.0
False,,"And as a result, a lot of students have to work to put themselves through school. I think we need to help students to be successful, because we need an educated work force to keep California competitive.",0.0
False,,"And moreover, I think transit, the transit system keeps the highway system working. And the highway system and the transit system together, keep the economy working. And that's why we think AB-2222 is a really wise use of state funding. Thank you.",0.0
False,,"And it seems to me that students these days have a much harder time getting an education than when I went to school in the seventies, because tuition is expensive, student debt is expensive, rent is expensive, owning a car is expensive, gas and parking is expensive.",0.0
False,,"Bill McGavin with the coalition for clean air, in support.",0.0
False,,"Chair Frazier and members, I'm Michael Pimentel with the California Transit Association. We're in strong support of AB 2090 and I ask for your aye vote. Thank you.",0.0
False,,"Mr. Speaker, SB 519 is a technical clean up bill for SB 261 by Senator Hancock, which was approved earlier this month on this floor on a bipartisan vote. The administration has had some concerns with implementation deadlines in that bill. SB 519 addresses administrations concern by adding an additional six months to that bills headline. I respectfully ask for your aye vote.",0.0
False,,This proposal does not violate the statutes or policy governing Department of Justice equitable sharing program and the AFMLS would not deem California agencies ineligible as a result of these provisions.,0.0
False,,"Thank you, Mr. Speaker. People who have not been charged with or convicted of a crime should not have their money or property taken and permanently kept by law enforcement. It's a gross miscarriage of justice and it must be stopped.",0.0
False,,"There have been a lot of hyperbole and bending of the facts by the opposition that I'd like to address. First, the opposition has said that they will not be able to participate in local, state, federal task forces moving forward. But if you read the bill, you'll see that that is not true.",0.0
False,,"With your permission, Mr Speaker, I'd like to read from the bill, from section 2A. Nothing in this section shall be construed to prohibit the federal government or any of its agencies from seizing property, seeking forfeiture from under federal law or sharing federally forfeited property with state or local law enforcement agencies.",0.0
